MAC,RSSI,Monotonic,UTC (ESP),UTC Now (SYS),UTC Now (NTP),Time sync,UTC NTP - UTC ESP
94:4c:dc:dd:93:5d,-74,773414,2026-04-02 20:53:35.572000,2026-04-02 20:53:35.274301,2026-04-02 20:53:35.546425,True,-25.575
7e:97:1b:0d:4b:7d,-65,773464,2026-04-02 20:53:35.622000,2026-04-02 20:53:35.324544,2026-04-02 20:53:35.596663,True,-25.337
49:1f:eb:cd:ba:d4,-64,773814,2026-04-02 20:53:35.972000,2026-04-02 20:53:35.673721,2026-04-02 20:53:35.946855,True,-25.146
1d:a8:40:2d:17:f8,-81,773864,2026-04-02 20:53:36.022000,2026-04-02 20:53:35.731333,2026-04-02 20:53:36.003462,True,-18.538
94:4c:dc:dd:93:5d,-74,774164,2026-04-02 20:53:36.322000,2026-04-02 20:53:36.023429,2026-04-02 20:53:36.296562,True,-25.438
7e:97:1b:0d:4b:7d,-65,774564,2026-04-02 20:53:36.722000,2026-04-02 20:53:36.423756,2026-04-02 20:53:36.696889,True,-25.111
49:1f:eb:cd:ba:d4,-85,774764,2026-04-02 20:53:36.922000,2026-04-02 20:53:36.623698,2026-04-02 20:53:36.896832,True,-25.169
7e:97:1b:0d:4b:7d,-65,775114,2026-04-02 20:53:37.272000,2026-04-02 20:53:36.974247,2026-04-02 20:53:37.246373,True,-25.627
79:64:9c:b8:60:e8,-81,775464,2026-04-02 20:53:37.622000,2026-04-02 20:53:37.323462,2026-04-02 20:53:37.596595,True,-25.405
f3:eb:cf:34:5d:74,-61,775646,2026-04-02 20:53:37.804000,2026-04-02 20:53:37.506557,2026-04-02 20:53:37.778661,True,-25.339
7e:97:1b:0d:4b:7d,-62,775646,2026-04-02 20:53:37.804000,2026-04-02 20:53:37.550847,2026-04-02 20:53:37.822961,True,18.961
49:1f:eb:cd:ba:d4,-65,775714,2026-04-02 20:53:37.872000,2026-04-02 20:53:37.596703,2026-04-02 20:53:37.868814,True,-3.186
1d:a8:40:2d:17:f8,-83,776114,2026-04-02 20:53:38.272000,2026-04-02 20:53:37.973848,2026-04-02 20:53:38.246982,True,-25.019
49:1f:eb:cd:ba:d4,-63,776195,2026-04-02 20:53:38.353000,2026-04-02 20:53:38.055275,2026-04-02 20:53:38.328408,True,-24.592
7e:97:1b:0d:4b:7d,-65,776196,2026-04-02 20:53:38.354000,2026-04-02 20:53:38.107704,2026-04-02 20:53:38.379780,True,25.78
94:4c:dc:dd:93:5d,-75,776564,2026-04-02 20:53:38.722000,2026-04-02 20:53:38.423749,2026-04-02 20:53:38.696882,True,-25.118
7e:97:1b:0d:4b:7d,-64,776764,2026-04-02 20:53:38.922000,2026-04-02 20:53:38.623531,2026-04-02 20:53:38.896665,True,-25.336
58:58:dd:c3:de:fa,-72,776964,2026-04-02 20:53:39.122000,2026-04-02 20:53:38.824165,2026-04-02 20:53:39.096220,True,-25.78
49:1f:eb:cd:ba:d4,-81,777150,2026-04-02 20:53:39.308000,2026-04-02 20:53:39.010892,2026-04-02 20:53:39.283021,True,-24.979
3f:f7:d1:20:31:e5,-72,777151,2026-04-02 20:53:39.309000,2026-04-02 20:53:39.063199,2026-04-02 20:53:39.335329,True,26.328
7e:97:1b:0d:4b:7d,-62,777307,2026-04-02 20:53:39.465000,2026-04-02 20:53:39.167313,2026-04-02 20:53:39.439446,True,-25.554
94:4c:dc:dd:93:5d,-74,777307,2026-04-02 20:53:39.465000,2026-04-02 20:53:39.217552,2026-04-02 20:53:39.490685,True,25.685
79:64:9c:b8:60:e8,-85,777464,2026-04-02 20:53:39.622000,2026-04-02 20:53:39.323945,2026-04-02 20:53:39.596059,True,-25.941
f3:eb:cf:34:5d:74,-65,777664,2026-04-02 20:53:39.822000,2026-04-02 20:53:39.524662,2026-04-02 20:53:39.796787,True,-25.213
7e:97:1b:0d:4b:7d,-65,777864,2026-04-02 20:53:40.022000,2026-04-02 20:53:39.724085,2026-04-02 20:53:39.996208,True,-25.792
94:4c:dc:dd:93:5d,-73,778064,2026-04-02 20:53:40.222000,2026-04-02 20:53:39.924344,2026-04-02 20:53:40.196972,True,-25.028
49:1f:eb:cd:ba:d4,-64,778114,2026-04-02 20:53:40.272000,2026-04-02 20:53:39.976913,2026-04-02 20:53:40.250046,True,-21.954
41:48:9a:c2:c0:e0,-51,778341,2026-04-02 20:53:40.499000,2026-04-02 20:53:40.201424,2026-04-02 20:53:40.473547,True,-25.453
1d:a8:40:2d:17:f8,-81,778341,2026-04-02 20:53:40.499000,2026-04-02 20:53:40.258079,2026-04-02 20:53:40.530204,True,31.204
7e:97:1b:0d:4b:7d,-64,778414,2026-04-02 20:53:40.572000,2026-04-02 20:53:40.302865,2026-04-02 20:53:40.575998,True,3.998
49:1f:eb:cd:ba:d4,-65,778614,2026-04-02 20:53:40.772000,2026-04-02 20:53:40.473711,2026-04-02 20:53:40.746844,True,-25.156
1d:a8:40:2d:17:f8,-81,778958,2026-04-02 20:53:41.116000,2026-04-02 20:53:40.818621,2026-04-02 20:53:41.090749,True,-25.251
7e:97:1b:0d:4b:7d,-62,778958,2026-04-02 20:53:41.116000,2026-04-02 20:53:40.881700,2026-04-02 20:53:41.153825,True,37.825
94:4c:dc:dd:93:5d,-75,778964,2026-04-02 20:53:41.122000,2026-04-02 20:53:40.882705,2026-04-02 20:53:41.154833,True,32.833
7e:97:1b:0d:4b:7d,-65,779514,2026-04-02 20:53:41.672000,2026-04-02 20:53:41.373960,2026-04-02 20:53:41.646022,True,-25.978
49:1f:eb:cd:ba:d4,-86,779564,2026-04-02 20:53:41.722000,2026-04-02 20:53:41.424199,2026-04-02 20:53:41.696321,True,-25.679
24:01:68:4f:d7:d4,-66,779652,2026-04-02 20:53:41.810000,2026-04-02 20:53:41.512112,2026-04-02 20:53:41.785245,True,-24.755
f3:eb:cf:34:5d:74,-66,779652,2026-04-02 20:53:41.810000,2026-04-02 20:53:41.559686,2026-04-02 20:53:41.832819,True,22.819
94:4c:dc:dd:93:5d,-75,779714,2026-04-02 20:53:41.872000,2026-04-02 20:53:41.605377,2026-04-02 20:53:41.877501,True,5.501
85:ad:fe:ba:aa:e5,-80,779814,2026-04-02 20:53:41.972000,2026-04-02 20:53:41.674433,2026-04-02 20:53:41.946479,True,-25.521
7e:97:1b:0d:4b:7d,-65,780064,2026-04-02 20:53:42.222000,2026-04-02 20:53:41.923597,2026-04-02 20:53:42.196731,True,-25.27
41:48:9a:c2:c0:e0,-51,780364,2026-04-02 20:53:42.522000,2026-04-02 20:53:42.224813,2026-04-02 20:53:42.496935,True,-25.065
94:4c:dc:dd:93:5d,-74,780464,2026-04-02 20:53:42.622000,2026-04-02 20:53:42.323829,2026-04-02 20:53:42.596962,True,-25.038
49:1f:eb:cd:ba:d4,-64,780514,2026-04-02 20:53:42.672000,2026-04-02 20:53:42.375909,2026-04-02 20:53:42.648038,True,-23.962
1d:a8:40:2d:17:f8,-80,780606,2026-04-02 20:53:42.764000,2026-04-02 20:53:42.465879,2026-04-02 20:53:42.738002,True,-25.998
7e:97:1b:0d:4b:7d,-62,780606,2026-04-02 20:53:42.764000,2026-04-02 20:53:42.515856,2026-04-02 20:53:42.787990,True,23.989
49:1f:eb:cd:ba:d4,-65,781014,2026-04-02 20:53:43.172000,2026-04-02 20:53:42.874496,2026-04-02 20:53:43.146626,True,-25.375
17:8f:b4:c6:55:fb,-72,781114,2026-04-02 20:53:43.272000,2026-04-02 20:53:42.973896,2026-04-02 20:53:43.247029,True,-24.971
7e:97:1b:0d:4b:7d,-66,781164,2026-04-02 20:53:43.322000,2026-04-02 20:53:43.144090,2026-04-02 20:53:43.417223,True,95.223
94:4c:dc:dd:93:5d,-73,781214,2026-04-02 20:53:43.372000,2026-04-02 20:53:43.144090,2026-04-02 20:53:43.417223,True,45.223
24:01:68:4f:d7:d4,-62,781654,2026-04-02 20:53:43.812000,2026-04-02 20:53:43.513985,2026-04-02 20:53:43.787118,True,-24.882
f3:eb:cf:34:5d:74,-62,781654,2026-04-02 20:53:43.812000,2026-04-02 20:53:43.578000,2026-04-02 20:53:43.845825,True,33.825
7e:97:1b:0d:4b:7d,-64,781714,2026-04-02 20:53:43.872000,2026-04-02 20:53:43.623626,2026-04-02 20:53:43.895759,True,23.758
94:4c:dc:dd:93:5d,-77,781951,2026-04-02 20:53:44.109000,2026-04-02 20:53:43.811604,2026-04-02 20:53:44.083737,True,-25.263
49:1f:eb:cd:ba:d4,-79,781951,2026-04-02 20:53:44.109000,2026-04-02 20:53:43.866497,2026-04-02 20:53:44.139630,True,30.63
1d:a8:40:2d:17:f8,-82,782257,2026-04-02 20:53:44.415000,2026-04-02 20:53:44.116967,2026-04-02 20:53:44.390100,True,-24.9
7e:97:1b:0d:4b:7d,-63,782257,2026-04-02 20:53:44.415000,2026-04-02 20:53:44.184512,2026-04-02 20:53:44.457645,True,42.645
41:48:9a:c2:c0:e0,-50,782364,2026-04-02 20:53:44.522000,2026-04-02 20:53:44.235953,2026-04-02 20:53:44.508082,True,-13.918
7e:97:1b:0d:4b:7d,-63,782564,2026-04-02 20:53:44.722000,2026-04-02 20:53:44.424535,2026-04-02 20:53:44.696661,True,-25.339
7e:97:1b:0d:4b:7d,-65,782814,2026-04-02 20:53:44.972000,2026-04-02 20:53:44.674195,2026-04-02 20:53:44.946317,True,-25.683
1d:a8:40:2d:17:f8,-80,782864,2026-04-02 20:53:45.022000,2026-04-02 20:53:44.723895,2026-04-02 20:53:44.997028,True,-24.972
49:1f:eb:cd:ba:d4,-65,782914,2026-04-02 20:53:45.072000,2026-04-02 20:53:44.778180,2026-04-02 20:53:45.051313,True,-20.687
7e:97:1b:0d:4b:7d,-66,783093,2026-04-02 20:53:45.251000,2026-04-02 20:53:44.953613,2026-04-02 20:53:45.225740,True,-25.26
17:8f:b4:c6:55:fb,-74,783093,2026-04-02 20:53:45.251000,2026-04-02 20:53:45.011253,2026-04-02 20:53:45.283382,True,32.382
3f:f7:d1:20:31:e5,-73,783164,2026-04-02 20:53:45.322000,2026-04-02 20:53:45.056883,2026-04-02 20:53:45.329008,True,7.007
49:1f:eb:cd:ba:d4,-66,783414,2026-04-02 20:53:45.572000,2026-04-02 20:53:45.274067,2026-04-02 20:53:45.546194,True,-25.807
1d:a8:40:2d:17:f8,-81,783464,2026-04-02 20:53:45.622000,2026-04-02 20:53:45.323724,2026-04-02 20:53:45.596858,True,-25.143
7e:97:1b:0d:4b:7d,-65,783645,2026-04-02 20:53:45.803000,2026-04-02 20:53:45.504548,2026-04-02 20:53:45.777681,True,-25.319
24:01:68:4f:d7:d4,-66,783645,2026-04-02 20:53:45.803000,2026-04-02 20:53:45.552392,2026-04-02 20:53:45.825525,True,22.525
7e:97:1b:0d:4b:7d,-62,784214,2026-04-02 20:53:46.372000,2026-04-02 20:53:46.073562,2026-04-02 20:53:46.346695,True,-25.305
94:4c:dc:dd:93:5d,-75,784353,2026-04-02 20:53:46.511000,2026-04-02 20:53:46.213620,2026-04-02 20:53:46.485749,True,-25.251
49:1f:eb:cd:ba:d4,-74,784353,2026-04-02 20:53:46.511000,2026-04-02 20:53:46.259654,2026-04-02 20:53:46.532787,True,21.787
41:48:9a:c2:c0:e0,-51,784364,2026-04-02 20:53:46.522000,2026-04-02 20:53:46.260664,2026-04-02 20:53:46.533797,True,11.797
1d:a8:40:2d:17:f8,-81,784500,2026-04-02 20:53:46.658000,2026-04-02 20:53:46.359954,2026-04-02 20:53:46.633088,True,-24.913
a6:67:25:c5:2a:f4,-84,784500,2026-04-02 20:53:46.658000,2026-04-02 20:53:46.413569,2026-04-02 20:53:46.686702,True,28.702
7e:97:1b:0d:4b:7d,-66,784764,2026-04-02 20:53:46.922000,2026-04-02 20:53:46.624245,2026-04-02 20:53:46.896371,True,-25.629
94:4c:dc:dd:93:5d,-75,785095,2026-04-02 20:53:47.253000,2026-04-02 20:53:46.954942,2026-04-02 20:53:47.228076,True,-24.925
17:8f:b4:c6:55:fb,-83,785095,2026-04-02 20:53:47.253000,2026-04-02 20:53:47.010108,2026-04-02 20:53:47.282237,True,29.236
1d:a8:40:2d:17:f8,-82,785114,2026-04-02 20:53:47.272000,2026-04-02 20:53:47.010108,2026-04-02 20:53:47.283241,True,11.241
7e:97:1b:0d:4b:7d,-65,785313,2026-04-02 20:53:47.471000,2026-04-02 20:53:47.172902,2026-04-02 20:53:47.445029,True,-25.971
49:1f:eb:cd:ba:d4,-64,785313,2026-04-02 20:53:47.471000,2026-04-02 20:53:47.227702,2026-04-02 20:53:47.499835,True,28.835
24:01:68:4f:d7:d4,-66,785664,2026-04-02 20:53:47.822000,2026-04-02 20:53:47.524777,2026-04-02 20:53:47.796905,True,-25.096
49:1f:eb:cd:ba:d4,-63,785814,2026-04-02 20:53:47.972000,2026-04-02 20:53:47.674224,2026-04-02 20:53:47.946353,True,-25.647
94:4c:dc:dd:93:5d,-73,785853,2026-04-02 20:53:48.011000,2026-04-02 20:53:47.717312,2026-04-02 20:53:47.989439,True,-21.561
7e:97:1b:0d:4b:7d,-63,785853,2026-04-02 20:53:48.011000,2026-04-02 20:53:47.717312,2026-04-02 20:53:47.990446,True,-20.555
41:48:9a:c2:c0:e0,-50,786364,2026-04-02 20:53:48.522000,2026-04-02 20:53:48.223706,2026-04-02 20:53:48.496840,True,-25.161
7e:97:1b:0d:4b:7d,-65,786414,2026-04-02 20:53:48.572000,2026-04-02 20:53:48.273898,2026-04-02 20:53:48.547031,True,-24.969
fe:ca:d5:06:24:c4,-84,786614,2026-04-02 20:53:48.772000,2026-04-02 20:53:48.474175,2026-04-02 20:53:48.746303,True,-25.698
1d:a8:40:2d:17:f8,-82,786753,2026-04-02 20:53:48.911000,2026-04-02 20:53:48.613835,2026-04-02 20:53:48.885900,True,-25.101
49:1f:eb:cd:ba:d4,-72,786753,2026-04-02 20:53:48.911000,2026-04-02 20:53:48.665506,2026-04-02 20:53:48.937634,True,26.634
94:4c:dc:dd:93:5d,-74,786764,2026-04-02 20:53:48.922000,2026-04-02 20:53:48.665506,2026-04-02 20:53:48.938639,True,16.639
17:8f:b4:c6:55:fb,-68,787114,2026-04-02 20:53:49.272000,2026-04-02 20:53:48.973528,2026-04-02 20:53:49.246661,True,-25.339
7e:97:1b:0d:4b:7d,-63,787264,2026-04-02 20:53:49.422000,2026-04-02 20:53:49.123740,2026-04-02 20:53:49.396873,True,-25.127
1d:a8:40:2d:17:f8,-84,787364,2026-04-02 20:53:49.522000,2026-04-02 20:53:49.223725,2026-04-02 20:53:49.496859,True,-25.142
94:4c:dc:dd:93:5d,-76,787514,2026-04-02 20:53:49.672000,2026-04-02 20:53:49.373904,2026-04-02 20:53:49.647038,True,-24.963
86:a3:0d:e3:20:d1,-84,787660,2026-04-02 20:53:49.818000,2026-04-02 20:53:49.520250,2026-04-02 20:53:49.792377,True,-25.624
24:01:68:4f:d7:d4,-63,787660,2026-04-02 20:53:49.818000,2026-04-02 20:53:49.570831,2026-04-02 20:53:49.842957,True,24.957
49:1f:eb:cd:ba:d4,-73,787715,2026-04-02 20:53:49.873000,2026-04-02 20:53:49.616672,2026-04-02 20:53:49.889805,True,16.805
7e:97:1b:0d:4b:7d,-62,787814,2026-04-02 20:53:49.972000,2026-04-02 20:53:49.674491,2026-04-02 20:53:49.946620,True,-25.38
1d:a8:40:2d:17:f8,-81,787964,2026-04-02 20:53:50.122000,2026-04-02 20:53:49.824123,2026-04-02 20:53:50.096249,True,-25.752
49:1f:eb:cd:ba:d4,-65,788214,2026-04-02 20:53:50.372000,2026-04-02 20:53:50.073993,2026-04-02 20:53:50.347126,True,-24.874
94:4c:dc:dd:93:5d,-74,788264,2026-04-02 20:53:50.422000,2026-04-02 20:53:50.126143,2026-04-02 20:53:50.398265,True,-23.735
7e:97:1b:0d:4b:7d,-67,788364,2026-04-02 20:53:50.522000,2026-04-02 20:53:50.223944,2026-04-02 20:53:50.497077,True,-24.923
57:14:14:81:01:ce,-83,788709,2026-04-02 20:53:50.867000,2026-04-02 20:53:50.568737,2026-04-02 20:53:50.841870,True,-25.13
86:52:29:bc:d7:7e,-84,788709,2026-04-02 20:53:50.867000,2026-04-02 20:53:50.621654,2026-04-02 20:53:50.893784,True,26.783
94:4c:dc:dd:93:5d,-75,788814,2026-04-02 20:53:50.972000,2026-04-02 20:53:50.673789,2026-04-02 20:53:50.946922,True,-25.078
7e:97:1b:0d:4b:7d,-63,788914,2026-04-02 20:53:51.072000,2026-04-02 20:53:50.774354,2026-04-02 20:53:51.047146,True,-24.854
1d:a8:40:2d:17:f8,-81,789000,2026-04-02 20:53:51.158000,2026-04-02 20:53:50.859581,2026-04-02 20:53:51.132714,True,-25.286
94:4c:dc:dd:93:5d,-73,789000,2026-04-02 20:53:51.158000,2026-04-02 20:53:50.914508,2026-04-02 20:53:51.187642,True,29.641
17:8f:b4:c6:55:fb,-71,789114,2026-04-02 20:53:51.272000,2026-04-02 20:53:50.974392,2026-04-02 20:53:51.246463,True,-25.537
49:1f:eb:cd:ba:d4,-71,789164,2026-04-02 20:53:51.322000,2026-04-02 20:53:51.024504,2026-04-02 20:53:51.296607,True,-25.393
7e:97:1b:0d:4b:7d,-62,789464,2026-04-02 20:53:51.622000,2026-04-02 20:53:51.324346,2026-04-02 20:53:51.596473,True,-25.527
94:4c:dc:dd:93:5d,-80,789564,2026-04-02 20:53:51.722000,2026-04-02 20:53:51.423992,2026-04-02 20:53:51.697125,True,-24.875
89:a1:41:12:24:62,-84,789607,2026-04-02 20:53:51.765000,2026-04-02 20:53:51.468314,2026-04-02 20:53:51.741447,True,-23.553
1d:a8:40:2d:17:f8,-83,789607,2026-04-02 20:53:51.765000,2026-04-02 20:53:51.513346,2026-04-02 20:53:51.785472,True,20.472
f3:eb:cf:34:5d:74,-66,789714,2026-04-02 20:53:51.872000,2026-04-02 20:53:51.574152,2026-04-02 20:53:51.847285,True,-24.715
94:4c:dc:dd:93:5d,-74,789764,2026-04-02 20:53:51.922000,2026-04-02 20:53:51.623860,2026-04-02 20:53:51.896993,True,-25.007
7e:97:1b:0d:4b:7d,-63,790014,2026-04-02 20:53:52.172000,2026-04-02 20:53:51.874289,2026-04-02 20:53:52.146410,True,-25.59
49:1f:eb:cd:ba:d4,-69,790114,2026-04-02 20:53:52.272000,2026-04-02 20:53:51.974471,2026-04-02 20:53:52.245867,True,-26.133
7e:97:1b:0d:4b:7d,-67,790310,2026-04-02 20:53:52.468000,2026-04-02 20:53:52.170939,2026-04-02 20:53:52.443067,True,-24.934
94:4c:dc:dd:93:5d,-79,790310,2026-04-02 20:53:52.468000,2026-04-02 20:53:52.220503,2026-04-02 20:53:52.493637,True,25.636
94:4c:dc:dd:93:5d,-74,790510,2026-04-02 20:53:52.668000,2026-04-02 20:53:52.370151,2026-04-02 20:53:52.643284,True,-24.716
a6:67:25:c5:2a:f4,-83,790510,2026-04-02 20:53:52.668000,2026-04-02 20:53:52.420286,2026-04-02 20:53:52.692413,True,24.413
7e:97:1b:0d:4b:7d,-63,790565,2026-04-02 20:53:52.723000,2026-04-02 20:53:52.466650,2026-04-02 20:53:52.738776,True,15.776
49:1f:eb:cd:ba:d4,-65,790614,2026-04-02 20:53:52.772000,2026-04-02 20:53:52.511310,2026-04-02 20:53:52.784443,True,12.443
86:52:29:bc:d7:7e,-89,790664,2026-04-02 20:53:52.822000,2026-04-02 20:53:52.556929,2026-04-02 20:53:52.830062,True,8.062
7e:97:1b:0d:4b:7d,-62,790864,2026-04-02 20:53:53.022000,2026-04-02 20:53:52.724320,2026-04-02 20:53:52.997453,True,-24.547
58:58:dd:c3:de:fa,-59,791014,2026-04-02 20:53:53.172000,2026-04-02 20:53:52.873945,2026-04-02 20:53:53.147079,True,-24.922
17:8f:b4:c6:55:fb,-78,791114,2026-04-02 20:53:53.272000,2026-04-02 20:53:52.974384,2026-04-02 20:53:53.246501,True,-25.499
3f:f7:d1:20:31:e5,-77,791214,2026-04-02 20:53:53.372000,2026-04-02 20:53:53.074324,2026-04-02 20:53:53.346447,True,-25.554
1d:a8:40:2d:17:f8,-80,791253,2026-04-02 20:53:53.411000,2026-04-02 20:53:53.129753,2026-04-02 20:53:53.401878,True,-9.122
94:4c:dc:dd:93:5d,-77,791253,2026-04-02 20:53:53.411000,2026-04-02 20:53:53.130762,2026-04-02 20:53:53.402886,True,-8.114
7e:97:1b:0d:4b:7d,-62,791414,2026-04-02 20:53:53.572000,2026-04-02 20:53:53.273745,2026-04-02 20:53:53.546878,True,-25.122
49:1f:eb:cd:ba:d4,-71,791564,2026-04-02 20:53:53.722000,2026-04-02 20:53:53.424457,2026-04-02 20:53:53.696587,True,-25.414
f3:eb:cf:34:5d:74,-63,791714,2026-04-02 20:53:53.872000,2026-04-02 20:53:53.573645,2026-04-02 20:53:53.846778,True,-25.222
1d:a8:40:2d:17:f8,-86,791864,2026-04-02 20:53:54.022000,2026-04-02 20:53:53.723685,2026-04-02 20:53:53.996819,True,-25.182
7e:97:1b:0d:4b:7d,-67,791964,2026-04-02 20:53:54.122000,2026-04-02 20:53:53.824516,2026-04-02 20:53:54.096644,True,-25.356
94:4c:dc:dd:93:5d,-77,792014,2026-04-02 20:53:54.172000,2026-04-02 20:53:53.874844,2026-04-02 20:53:54.146970,True,-25.03
7e:97:1b:0d:4b:7d,-63,792214,2026-04-02 20:53:54.372000,2026-04-02 20:53:54.074364,2026-04-02 20:53:54.346488,True,-25.512
7e:97:1b:0d:4b:7d,-64,792510,2026-04-02 20:53:54.668000,2026-04-02 20:53:54.370214,2026-04-02 20:53:54.641947,True,-26.053
49:1f:eb:cd:ba:d4,-64,792510,2026-04-02 20:53:54.668000,2026-04-02 20:53:54.415533,2026-04-02 20:53:54.687661,True,19.661
86:52:29:bc:d7:7e,-88,792614,2026-04-02 20:53:54.772000,2026-04-02 20:53:54.480603,2026-04-02 20:53:54.747195,True,-24.805
94:4c:dc:dd:93:5d,-76,792764,2026-04-02 20:53:54.922000,2026-04-02 20:53:54.624400,2026-04-02 20:53:54.896531,True,-25.47
86:52:29:bc:d7:7e,-86,792892,2026-04-02 20:53:55.050000,2026-04-02 20:53:54.752002,2026-04-02 20:53:55.024134,True,-25.866
1d:a8:40:2d:17:f8,-80,792892,2026-04-02 20:53:55.050000,2026-04-02 20:53:54.804031,2026-04-02 20:53:55.076159,True,26.158
49:1f:eb:cd:ba:d4,-68,793014,2026-04-02 20:53:55.172000,2026-04-02 20:53:54.873854,2026-04-02 20:53:55.146987,True,-25.013
7e:97:1b:0d:4b:7d,-63,793064,2026-04-02 20:53:55.222000,2026-04-02 20:53:54.929551,2026-04-02 20:53:55.202684,True,-19.316
3f:f7:d1:20:31:e5,-77,793214,2026-04-02 20:53:55.372000,2026-04-02 20:53:55.074186,2026-04-02 20:53:55.346311,True,-25.69
7e:97:1b:0d:4b:7d,-67,793314,2026-04-02 20:53:55.472000,2026-04-02 20:53:55.174073,2026-04-02 20:53:55.447206,True,-24.794
94:4c:dc:dd:93:5d,-77,793514,2026-04-02 20:53:55.672000,2026-04-02 20:53:55.373881,2026-04-02 20:53:55.647015,True,-24.986
7e:97:1b:0d:4b:7d,-67,793614,2026-04-02 20:53:55.772000,2026-04-02 20:53:55.473718,2026-04-02 20:53:55.746851,True,-25.149
f3:eb:cf:34:5d:74,-65,793714,2026-04-02 20:53:55.872000,2026-04-02 20:53:55.573592,2026-04-02 20:53:55.846725,True,-25.275
49:1f:eb:cd:ba:d4,-78,793964,2026-04-02 20:53:56.122000,2026-04-02 20:53:55.824319,2026-04-02 20:53:56.096450,True,-25.55
94:4c:dc:dd:93:5d,-80,794064,2026-04-02 20:53:56.222000,2026-04-02 20:53:55.924005,2026-04-02 20:53:56.197138,True,-24.862
7e:97:1b:0d:4b:7d,-64,794164,2026-04-02 20:53:56.322000,2026-04-02 20:53:56.023903,2026-04-02 20:53:56.297036,True,-24.964
94:4c:dc:dd:93:5d,-82,794262,2026-04-02 20:53:56.420000,2026-04-02 20:53:56.122633,2026-04-02 20:53:56.394740,True,-25.261
86:52:29:bc:d7:7e,-91,794262,2026-04-02 20:53:56.420000,2026-04-02 20:53:56.173051,2026-04-02 20:53:56.446185,True,26.184
41:48:9a:c2:c0:e0,-49,794414,2026-04-02 20:53:56.572000,2026-04-02 20:53:56.274240,2026-04-02 20:53:56.547373,True,-24.627
57:14:14:81:01:ce,-84,794701,2026-04-02 20:53:56.859000,2026-04-02 20:53:56.560588,2026-04-02 20:53:56.833721,True,-25.279
7e:97:1b:0d:4b:7d,-63,794701,2026-04-02 20:53:56.859000,2026-04-02 20:53:56.609877,2026-04-02 20:53:56.883010,True,24.01
49:1f:eb:cd:ba:d4,-66,794914,2026-04-02 20:53:57.072000,2026-04-02 20:53:56.773888,2026-04-02 20:53:57.047021,True,-24.979
58:58:dd:c3:de:fa,-78,795014,2026-04-02 20:53:57.172000,2026-04-02 20:53:56.873979,2026-04-02 20:53:57.147112,True,-24.888
89:a1:41:12:24:62,-92,795140,2026-04-02 20:53:57.298000,2026-04-02 20:53:56.999160,2026-04-02 20:53:57.272294,True,-25.707
1d:a8:40:2d:17:f8,-83,795140,2026-04-02 20:53:57.298000,2026-04-02 20:53:57.045194,2026-04-02 20:53:57.318327,True,20.327
7e:97:1b:0d:4b:7d,-67,795264,2026-04-02 20:53:57.422000,2026-04-02 20:53:57.123954,2026-04-02 20:53:57.397088,True,-24.913
49:1f:eb:cd:ba:d4,-63,795414,2026-04-02 20:53:57.572000,2026-04-02 20:53:57.273650,2026-04-02 20:53:57.546783,True,-25.217
1d:a8:40:2d:17:f8,-80,795764,2026-04-02 20:53:57.922000,2026-04-02 20:53:57.624532,2026-04-02 20:53:57.896661,True,-25.339
7e:97:1b:0d:4b:7d,-65,795814,2026-04-02 20:53:57.972000,2026-04-02 20:53:57.678995,2026-04-02 20:53:57.952128,True,-19.872
94:4c:dc:dd:93:5d,-76,795914,2026-04-02 20:53:58.072000,2026-04-02 20:53:57.774048,2026-04-02 20:53:58.047182,True,-24.819
7e:97:1b:0d:4b:7d,-63,796348,2026-04-02 20:53:58.506000,2026-04-02 20:53:58.207531,2026-04-02 20:53:58.479661,True,-26.34
49:1f:eb:cd:ba:d4,-71,796348,2026-04-02 20:53:58.506000,2026-04-02 20:53:58.264725,2026-04-02 20:53:58.536856,True,30.856
1d:a8:40:2d:17:f8,-80,796364,2026-04-02 20:53:58.522000,2026-04-02 20:53:58.264725,2026-04-02 20:53:58.537858,True,15.858
41:48:9a:c2:c0:e0,-51,796414,2026-04-02 20:53:58.572000,2026-04-02 20:53:58.310619,2026-04-02 20:53:58.583753,True,11.752
94:4c:dc:dd:93:5d,-76,796664,2026-04-02 20:53:58.822000,2026-04-02 20:53:58.523603,2026-04-02 20:53:58.796736,True,-25.264
57:14:14:81:01:ce,-74,796714,2026-04-02 20:53:58.872000,2026-04-02 20:53:58.578156,2026-04-02 20:53:58.851289,True,-20.711
7e:97:1b:0d:4b:7d,-66,796914,2026-04-02 20:53:59.072000,2026-04-02 20:53:58.773900,2026-04-02 20:53:59.047033,True,-24.967
58:58:dd:c3:de:fa,-72,797014,2026-04-02 20:53:59.172000,2026-04-02 20:53:58.873384,2026-04-02 20:53:59.146517,True,-25.483
49:1f:eb:cd:ba:d4,-66,797314,2026-04-02 20:53:59.472000,2026-04-02 20:53:59.173679,2026-04-02 20:53:59.446813,True,-25.188
1d:a8:40:2d:17:f8,-80,797414,2026-04-02 20:53:59.572000,2026-04-02 20:53:59.274183,2026-04-02 20:53:59.546317,True,-25.684
7e:97:1b:0d:4b:7d,-65,797464,2026-04-02 20:53:59.622000,2026-04-02 20:53:59.326086,2026-04-02 20:53:59.599219,True,-22.781
79:64:9c:b8:60:e8,-80,797514,2026-04-02 20:53:59.672000,2026-04-02 20:53:59.375297,2026-04-02 20:53:59.648430,True,-23.57
